   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 6911 2998 9C91      		ld r25,X
 6912 299a 0E94 0000 		call realloc
 6913 299e F701      		movw r30,r14
 6914 29a0 8083      		st Z,r24
 6915 29a2 9183      		std Z+1,r25
 6916               	.LVL516:
 6917               	.L382:
 6918               	.LM527:
 6919 29a4 D701      		movw r26,r14
 6920 29a6 1496      		adiw r26,4
 6921 29a8 8D91      		ld r24,X+
 6922 29aa 9C91      		ld r25,X
 6923 29ac 1597      		sbiw r26,4+1
 6924 29ae FC01      		movw r30,r24
 6925 29b0 8E9E      		mul r8,r30
 6926 29b2 C001      		movw r24,r0
 6927 29b4 8F9E      		mul r8,r31
 6928 29b6 900D      		add r25,r0
 6929 29b8 9E9E      		mul r9,r30
 6930 29ba 900D      		add r25,r0
 6931 29bc 1124      		clr r1
 6932 29be 2D91      		ld r18,X+
 6933 29c0 3C91      		ld r19,X
 6934 29c2 280F      		add r18,r24
 6935 29c4 391F      		adc r19,r25
 6936 29c6 C901      		movw r24,r18
 6937 29c8 B301      		movw r22,r6
 6938               	.LVL517:
 6939 29ca 482D      		mov r20,r8
 6940 29cc 50E0      		ldi r21,lo8(0)
 6941 29ce 0E94 0000 		call memcpy
 6942               	.LM528:
 6943 29d2 D701      		movw r26,r14
 6944 29d4 1496      		adiw r26,4
 6945 29d6 8D91      		ld r24,X+
 6946 29d8 9C91      		ld r25,X
 6947 29da 1597      		sbiw r26,4+1
 6948 29dc 0196      		adiw r24,1
 6949 29de 1496      		adiw r26,4
 6950 29e0 8D93      		st X+,r24
 6951 29e2 9C93      		st X,r25
 6952 29e4 1597      		sbiw r26,4+1
 6953               	.LM529:
 6954 29e6 E0E0      		ldi r30,lo8(meld_prog)
 6955 29e8 F0E0      		ldi r31,hi8(meld_prog)
 6956 29ea 4E0E      		add r4,r30
 6957 29ec 5F1E      		adc r5,r31
 6958 29ee D201      		movw r26,r4
 6959 29f0 EC91      		ld r30,X
 6960 29f2 00C0      		rjmp .L423
 6961               	.LVL518:
 6962               	.L376:
 6963               	.LBE299:
 6964               	.LM530:
 6965 29f4 82FF      		sbrs r24,2
 6966 29f6 00C0      		rjmp .L386
 6967               	.L377:
 6968               	.LBB301:
 6969               	.LM531:
 6970 29f8 C601      		movw r24,r12
 6971 29fa 880F      		lsl r24
 6972 29fc 991F      		rol r25
 6973 29fe 880F      		lsl r24
 6974 2a00 991F      		rol r25
 6975 2a02 0091 0000 		lds r16,tuples
 6976 2a06 1091 0000 		lds r17,(tuples)+1
 6977               	.LVL519:
 6978 2a0a 080F      		add r16,r24
 6979 2a0c 191F      		adc r17,r25
 6980               	.LM532:
 6981 2a0e 302E      		mov r3,r16
 6982               	.LVL520:
 6983 2a10 212E      		mov r2,r17
 6984               	.LVL521:
 6985 2a12 F801      		movw r30,r16
 6986 2a14 E080      		ld r14,Z
 6987 2a16 F180      		ldd r15,Z+1
 6988               	.LM533:
 6989 2a18 C601      		movw r24,r12
 6990 2a1a 880F      		lsl r24
 6991 2a1c 991F      		rol r25
 6992 2a1e 0196      		adiw r24,1
 6993 2a20 A090 0000 		lds r10,arguments
 6994 2a24 B090 0000 		lds r11,(arguments)+1
 6995 2a28 A80E      		add r10,r24
 6996 2a2a B91E      		adc r11,r25
 6997 2a2c 00C0      		rjmp .L387
 6998               	.L393:
 6999               	.LM534:
 7000 2a2e D501      		movw r26,r10
 7001 2a30 4C91      		ld r20,X
 7002 2a32 F701      		movw r30,r14
 7003 2a34 8481      		ldd r24,Z+4
 7004 2a36 9581      		ldd r25,Z+5
 7005 2a38 B301      		movw r22,r6
 7006 2a3a 50E0      		ldi r21,lo8(0)
 7007 2a3c 0E94 0000 		call memcmp
 7008               	.LM535:
 7009 2a40 0097      		sbiw r24,0
 7010 2a42 01F0      		breq .+2
 7011 2a44 00C0      		rjmp .L388
 7012               	.LM536:
 7013 2a46 D701      		movw r26,r14
 7014 2a48 1296      		adiw r26,2
 7015 2a4a 8D91      		ld r24,X+
 7016 2a4c 9C91      		ld r25,X
 7017 2a4e 1397      		sbiw r26,2+1
 7018 2a50 EC89      		ldd r30,Y+20
 7019 2a52 FD89      		ldd r31,Y+21
 7020 2a54 8E0F      		add r24,r30
 7021 2a56 9F1F      		adc r25,r31
 7022 2a58 1296      		adiw r26,2
 7023 2a5a 8D93      		st X+,r24
 7024 2a5c 9C93      		st X,r25
 7025 2a5e 1397      		sbiw r26,2+1
 7026               	.LM537:
 7027 2a60 1816      		cp __zero_reg__,r24
 7028 2a62 1906      		cpc __zero_reg__,r25
 7029 2a64 04F4      		brge .+2
 7030 2a66 00C0      		rjmp .L419
 7031               	.LM538:
 7032 2a68 20E0      		ldi r18,lo8(meld_prog)
 7033 2a6a 30E0      		ldi r19,hi8(meld_prog)
 7034 2a6c 420E      		add r4,r18
 7035 2a6e 531E      		adc r5,r19
 7036 2a70 D201      		movw r26,r4
 7037 2a72 EC91      		ld r30,X
 7038 2a74 F0E0      		ldi r31,lo8(0)
 7039 2a76 E20F      		add r30,r18
 7040 2a78 F31F      		adc r31,r19
 7041 2a7a 8281      		ldd r24,Z+2
 7042 2a7c 82FD      		sbrc r24,2
 7043 2a7e 00C0      		rjmp .L390
 7044               	.LM539:
 7045 2a80 D301      		movw r26,r6
 7046 2a82 EC91      		ld r30,X
 7047 2a84 F0E0      		ldi r31,lo8(0)
 7048 2a86 E20F      		add r30,r18
 7049 2a88 F31F      		adc r31,r19
 7050 2a8a E181      		ldd r30,Z+1
 7051 2a8c F0E0      		ldi r31,lo8(0)
 7052 2a8e E20F      		add r30,r18
 7053 2a90 F31F      		adc r31,r19
 7054 2a92 6081      		ld r22,Z
 7055 2a94 7181      		ldd r23,Z+1
 7056 2a96 620F      		add r22,r18
 7057 2a98 731F      		adc r23,r19
 7058 2a9a C301      		movw r24,r6
 7059 2a9c 4FEF      		ldi r20,lo8(-1)
 7060 2a9e 5FEF      		ldi r21,hi8(-1)
 7061 2aa0 2E89      		ldd r18,Y+22
 7062 2aa2 3F89      		ldd r19,Y+23
 7063 2aa4 0E94 0000 		call tuple_process
 7064 2aa8 00C0      		rjmp .L391
 7065               	.L390:
 7066               	.LM540:
 7067 2aaa 7601      		movw r14,r12
 7068 2aac EE0C      		lsl r14
 7069 2aae FF1C      		rol r15
 7070 2ab0 E091 0000 		lds r30,delta_sizes
 7071 2ab4 F091 0000 		lds r31,(delta_sizes)+1
 7072 2ab8 EE0D      		add r30,r14
 7073 2aba FF1D      		adc r31,r15
 7074 2abc 8081      		ld r24,Z
 7075 2abe 9181      		ldd r25,Z+1
 7076 2ac0 892B      		or r24,r25
 7077 2ac2 01F0      		breq .L391
 7078               	.LM541:
 7079 2ac4 E091 0000 		lds r30,oldTuples
 7080 2ac8 F091 0000 		lds r31,(oldTuples)+1
 7081 2acc EE0D      		add r30,r14
 7082 2ace FF1D      		adc r31,r15
 7083 2ad0 8081      		ld r24,Z
 7084 2ad2 9181      		ldd r25,Z+1
 7085 2ad4 0097      		sbiw r24,0
 7086 2ad6 01F0      		breq .L392
 7087               	.LM542:
 7088 2ad8 0E94 0000 		call free
 7089               	.L392:
 7090               	.LM543:
 7091 2adc 8091 0000 		lds r24,oldTuples
 7092 2ae0 9091 0000 		lds r25,(oldTuples)+1
 7093 2ae4 E80E      		add r14,r24
 7094 2ae6 F91E      		adc r15,r25
 7095 2ae8 C801      		movw r24,r16
 7096 2aea 632D      		mov r22,r3
 7097 2aec 722D      		mov r23,r2
 7098 2aee 0E94 0000 		call queue_dequeue_pos
 7099 2af2 F701      		movw r30,r14
 7100 2af4 8083      		st Z,r24
 7101 2af6 9183      		std Z+1,r25
 7102 2af8 00C0      		rjmp .L419
 7103               	.L391:
 7104               	.LM544:
 7105 2afa C801      		movw r24,r16
 7106 2afc 632D      		mov r22,r3
 7107 2afe 722D      		mov r23,r2
 7108 2b00 0E94 0000 		call queue_dequeue_pos
 7109 2b04 00C0      		rjmp .L422
 7110               	.L388:
 7111               	.LM545:
 7112 2b06 3E2C      		mov r3,r14
 7113 2b08 2F2C      		mov r2,r15
 7114 2b0a D701      		movw r26,r14
 7115 2b0c ED90      		ld r14,X+
 7116 2b0e FC90      		ld r15,X
 7117               	.LVL522:
 7118               	.L387:
 7119               	.LM546:
 7120 2b10 E114      		cp r14,__zero_reg__
 7121 2b12 F104      		cpc r15,__zero_reg__
 7122 2b14 01F0      		breq .+2
 7123 2b16 00C0      		rjmp .L393
 7124               	.LM547:
 7125 2b18 EC89      		ldd r30,Y+20
 7126 2b1a FD89      		ldd r31,Y+21
 7127 2b1c 1E16      		cp __zero_reg__,r30
 7128 2b1e 1F06      		cpc __zero_reg__,r31
 7129 2b20 04F0      		brlt .+2
 7130 2b22 00C0      		rjmp .L419
 7131               	.L394:
 7132               	.LM548:
 7133 2b24 C801      		movw r24,r16
 7134 2b26 B301      		movw r22,r6
 7135 2b28 4C89      		ldd r20,Y+20
 7136 2b2a 5D89      		ldd r21,Y+21
 7137 2b2c 0E94 0000 		call queue_enqueue
 7138               	.LM549:
 7139 2b30 D401      		movw r26,r8
 7140 2b32 8C91      		ld r24,X
 7141 2b34 82FF      		sbrs r24,2
 7142 2b36 00C0      		rjmp .L395
 7143 2b38 F601      		movw r30,r12
 7144 2b3a EE0F      		lsl r30
 7145 2b3c FF1F      		rol r31
 7146               	.LVL523:
 7147 2b3e E987      		std Y+9,r30
 7148 2b40 FA87      		std Y+10,r31
 7149 2b42 E091 0000 		lds r30,delta_sizes
 7150 2b46 F091 0000 		lds r31,(delta_sizes)+1
 7151 2b4a 2985      		ldd r18,Y+9
 7152 2b4c 3A85      		ldd r19,Y+10
 7153 2b4e E20F      		add r30,r18
 7154 2b50 F31F      		adc r31,r19
 7155 2b52 8081      		ld r24,Z
 7156 2b54 9181      		ldd r25,Z+1
 7157 2b56 892B      		or r24,r25
 7158 2b58 01F4      		brne .+2
 7159 2b5a 00C0      		rjmp .L395
 7160               	.LBB302:
 7161               	.LBB303:
 7162               	.LM550:
 7163 2b5c E091 0000 		lds r30,oldTuples
 7164 2b60 F091 0000 		lds r31,(oldTuples)+1
 7165 2b64 E20F      		add r30,r18
 7166 2b66 F31F      		adc r31,r19
 7167 2b68 2080      		ld r2,Z
 7168 2b6a 3180      		ldd r3,Z+1
 7169               	.LVL524:
 7170               	.LM551:
 7171 2b6c 2114      		cp r2,__zero_reg__
 7172 2b6e 3104      		cpc r3,__zero_reg__
 7173 2b70 01F4      		brne .+2
 7174 2b72 00C0      		rjmp .L395
 7175               	.LM552:
 7176 2b74 1082      		st Z,__zero_reg__
 7177 2b76 1182      		std Z+1,__zero_reg__
 7178 2b78 1F86      		std Y+15,__zero_reg__
 7179 2b7a 188A      		std Y+16,__zero_reg__
 7180               	.LVL525:
 7181 2b7c 81E0      		ldi r24,lo8(1)
 7182 2b7e 90E0      		ldi r25,hi8(1)
 7183 2b80 8D87      		std Y+13,r24
 7184 2b82 9E87      		std Y+14,r25
 7185               	.LBB304:
 7186               	.LM553:
 7187 2b84 A0E0      		ldi r26,lo8(meld_prog)
 7188 2b86 B0E0      		ldi r27,hi8(meld_prog)
 7189 2b88 4A0E      		add r4,r26
 7190 2b8a 5B1E      		adc r5,r27
 7191 2b8c 00C0      		rjmp .L396
 7192               	.LVL526:
 7193               	.L402:
 7194               	.LM554:
 7195 2b8e E091 0000 		lds r30,deltas
 7196 2b92 F091 0000 		lds r31,(deltas)+1
 7197 2b96 2985      		ldd r18,Y+9
 7198 2b98 3A85      		ldd r19,Y+10
 7199 2b9a E20F      		add r30,r18
 7200 2b9c F31F      		adc r31,r19
 7201 2b9e A081      		ld r26,Z
 7202 2ba0 B181      		ldd r27,Z+1
 7203 2ba2 EF85      		ldd r30,Y+15
 7204 2ba4 F889      		ldd r31,Y+16
 7205 2ba6 EE0F      		lsl r30
 7206 2ba8 FF1F      		rol r31
 7207               	.LVL527:
 7208 2baa EA0F      		add r30,r26
 7209 2bac FB1F      		adc r31,r27
 7210 2bae D080      		ld r13,Z
 7211               	.LM555:
 7212 2bb0 8D85      		ldd r24,Y+13
 7213 2bb2 9E85      		ldd r25,Y+14
 7214 2bb4 A80F      		add r26,r24
 7215 2bb6 B91F      		adc r27,r25
 7216 2bb8 AC91      		ld r26,X
 7217 2bba 8A2E      		mov r8,r26
 7218               	.LVL528:
 7219 2bbc 9924      		clr r9
 7220               	.LM556:
 7221 2bbe 0D2D      		mov r16,r13
 7222               	.LVL529:
 7223 2bc0 10E0      		ldi r17,lo8(0)
 7224 2bc2 000F      		lsl r16
 7225 2bc4 111F      		rol r17
 7226 2bc6 7801      		movw r14,r16
 7227 2bc8 0894      		sec
 7228 2bca E11C      		adc r14,__zero_reg__
 7229 2bcc F11C      		adc r15,__zero_reg__
 7230               	.LBE304:
 7231               	.LBE303:
 7232 2bce E091 0000 		lds r30,arguments
 7233 2bd2 F091 0000 		lds r31,(arguments)+1
 7234 2bd6 EE0D      		add r30,r14
 7235 2bd8 FF1D      		adc r31,r15
 7236 2bda 8081      		ld r24,Z
 7237 2bdc 90E0      		ldi r25,lo8(0)
 7238 2bde 0E94 0000 		call malloc
 7239 2be2 5C01      		movw r10,r24
 7240               	.LVL530:
 7241               	.LBB306:
 7242               	.LBB305:
 7243               	.LM557:
 7244 2be4 E091 0000 		lds r30,arguments
 7245 2be8 F091 0000 		lds r31,(arguments)+1
 7246 2bec EE0D      		add r30,r14
 7247 2bee FF1D      		adc r31,r15
 7248 2bf0 4081      		ld r20,Z
 7249 2bf2 B101      		movw r22,r2
 7250               	.LVL531:
 7251 2bf4 50E0      		ldi r21,lo8(0)
 7252 2bf6 0E94 0000 		call memcpy
 7253               	.LM558:
 7254 2bfa D501      		movw r26,r10
 7255               	.LVL532:
 7256 2bfc DC92      		st X,r13
 7257               	.LM559:
 7258 2bfe 2091 0000 		lds r18,arguments
 7259 2c02 3091 0000 		lds r19,(arguments)+1
 7260 2c06 D401      		movw r26,r8
 7261 2c08 AA0F      		lsl r26
 7262 2c0a BB1F      		rol r27
 7263 2c0c 020F      		add r16,r18
 7264 2c0e 131F      		adc r17,r19
 7265 2c10 F801      		movw r30,r16
 7266 2c12 8081      		ld r24,Z
 7267 2c14 A20F      		add r26,r18
 7268 2c16 B31F      		adc r27,r19
 7269 2c18 FD01      		movw r30,r26
 7270 2c1a E80F      		add r30,r24
 7271 2c1c F11D      		adc r31,__zero_reg__
 7272 2c1e 8181      		ldd r24,Z+1
 7273 2c20 082F      		mov r16,r24
 7274               	.LVL533:
 7275 2c22 10E0      		ldi r17,lo8(0)
 7276               	.LVL534:
 7277 2c24 0F5F      		subi r16,lo8(-(1))
 7278 2c26 1F4F      		sbci r17,hi8(-(1))
 7279               	.LVL535:
 7280 2c28 0A0D      		add r16,r10
 7281 2c2a 1B1D      		adc r17,r11
 7282               	.LM560:
 7283 2c2c F101      		movw r30,r2
 7284               	.LVL536:
 7285 2c2e 8081      		ld r24,Z
 7286 2c30 E82F      		mov r30,r24
 7287 2c32 F0E0      		ldi r31,lo8(0)
 7288 2c34 EE0F      		lsl r30
 7289 2c36 FF1F      		rol r31
 7290 2c38 E20F      		add r30,r18
 7291 2c3a F31F      		adc r31,r19
 7292 2c3c 8081      		ld r24,Z
 7293 2c3e FD01      		movw r30,r26
 7294 2c40 E80F      		add r30,r24
 7295 2c42 F11D      		adc r31,__zero_reg__
 7296 2c44 8181      		ldd r24,Z+1
 7297 2c46 482F      		mov r20,r24
 7298               	.LVL537:
 7299 2c48 50E0      		ldi r21,lo8(0)
 7300               	.LVL538:
 7301 2c4a 4F5F      		subi r20,lo8(-(1))
 7302 2c4c 5F4F      		sbci r21,hi8(-(1))
 7303               	.LVL539:
 7304 2c4e 420D      		add r20,r2
 7305 2c50 531D      		adc r21,r3
 7306               	.LM561:
 7307 2c52 F301      		movw r30,r6
 7308 2c54 8081      		ld r24,Z
 7309 2c56 90E0      		ldi r25,lo8(0)
 7310 2c58 880F      		lsl r24
 7311 2c5a 991F      		rol r25
 7312 2c5c 280F      		add r18,r24
 7313 2c5e 391F      		adc r19,r25
 7314 2c60 F901      		movw r30,r18
 7315 2c62 8081      		ld r24,Z
 7316 2c64 A80F      		add r26,r24
 7317 2c66 B11D      		adc r27,__zero_reg__
 7318 2c68 1196      		adiw r26,1
 7319 2c6a 8C91      		ld r24,X
 7320 2c6c E82F      		mov r30,r24
 7321               	.LVL540:
 7322 2c6e F0E0      		ldi r31,lo8(0)
 7323               	.LVL541:
 7324 2c70 3196      		adiw r30,1
 7325               	.LVL542:
 7326 2c72 E60D      		add r30,r6
 7327 2c74 F71D      		adc r31,r7
 7328               	.LM562:
 7329 2c76 D201      		movw r26,r4
 7330 2c78 8C91      		ld r24,X
 7331 2c7a 20E0      		ldi r18,lo8(meld_prog)
 7332 2c7c 30E0      		ldi r19,hi8(meld_prog)
 7333 2c7e 820E      		add r8,r18
 7334 2c80 931E      		adc r9,r19
 7335               	.LVL543:
 7336 2c82 880E      		add r8,r24
 7337 2c84 911C      		adc r9,__zero_reg__
 7338 2c86 D401      		movw r26,r8
 7339 2c88 1796      		adiw r26,7
 7340 2c8a 8C91      		ld r24,X
 7341 2c8c 8823      		tst r24
 7342 2c8e 01F0      		breq .L399
 7343 2c90 8130      		cpi r24,lo8(1)
 7344 2c92 01F4      		brne .L417
 7345 2c94 00C0      		rjmp .L424
 7346               	.L399:
 7347               	.LM563:
 7348 2c96 8081      		ld r24,Z
 7349 2c98 9181      		ldd r25,Z+1
 7350 2c9a A281      		ldd r26,Z+2
 7351 2c9c B381      		ldd r27,Z+3
 7352 2c9e FA01      		movw r30,r20
 7353               	.LVL544:
 7354 2ca0 2081      		ld r18,Z
 7355 2ca2 3181      		ldd r19,Z+1
 7356 2ca4 4281      		ldd r20,Z+2
 7357 2ca6 5381      		ldd r21,Z+3
 7358 2ca8 821B      		sub r24,r18
 7359 2caa 930B      		sbc r25,r19
 7360 2cac A40B      		sbc r26,r20
 7361 2cae B50B      		sbc r27,r21
 7362 2cb0 F801      		movw r30,r16
 7363 2cb2 8083      		st Z,r24
 7364 2cb4 9183      		std Z+1,r25
 7365 2cb6 A283      		std Z+2,r26
 7366 2cb8 B383      		std Z+3,r27
 7367 2cba 00C0      		rjmp .L401
 7368               	.LVL545:
 7369               	.L424:
 7370               	.LM564:
 7371 2cbc 6081      		ld r22,Z
 7372 2cbe 7181      		ldd r23,Z+1
 7373 2cc0 8281      		ldd r24,Z+2
 7374 2cc2 9381      		ldd r25,Z+3
 7375 2cc4 DA01      		movw r26,r20
 7376 2cc6 2D91      		ld r18,X+
 7377 2cc8 3D91      		ld r19,X+
 7378 2cca 4D91      		ld r20,X+
 7379 2ccc 5C91      		ld r21,X
 7380 2cce 0E94 0000 		call __subsf3
 7381               	.LVL546:
 7382 2cd2 F801      		movw r30,r16
 7383 2cd4 6083      		st Z,r22
 7384 2cd6 7183      		std Z+1,r23
 7385 2cd8 8283      		std Z+2,r24
 7386 2cda 9383      		std Z+3,r25
 7387 2cdc 00C0      		rjmp .L401
 7388               	.LVL547:
 7389               	.L417:
 7390               	.LM565:
 7391 2cde 80E0      		ldi r24,lo8(.LC9)
 7392 2ce0 90E0      		ldi r25,hi8(.LC9)
 7393 2ce2 6CE5      		ldi r22,lo8(860)
 7394 2ce4 73E0      		ldi r23,hi8(860)
 7395 2ce6 40E0      		ldi r20,lo8(.LC10)
 7396 2ce8 50E0      		ldi r21,hi8(.LC10)
 7397               	.LVL548:
 7398 2cea 0E94 0000 		call __myassert
 7399               	.LVL549:
 7400               	.L401:
 7401               	.LM566:
 7402 2cee D501      		movw r26,r10
 7403 2cf0 EC91      		ld r30,X
 7404 2cf2 F0E0      		ldi r31,lo8(0)
 7405               	.LVL550:
 7406 2cf4 E050      		subi r30,lo8(-(meld_prog))
 7407 2cf6 F040      		sbci r31,hi8(-(meld_prog))
 7408 2cf8 E181      		ldd r30,Z+1
 7409 2cfa F0E0      		ldi r31,lo8(0)
 7410 2cfc E050      		subi r30,lo8(-(meld_prog))
 7411 2cfe F040      		sbci r31,hi8(-(meld_prog))
 7412 2d00 6081      		ld r22,Z
 7413 2d02 7181      		ldd r23,Z+1
 7414 2d04 6050      		subi r22,lo8(-(meld_prog))
 7415 2d06 7040      		sbci r23,hi8(-(meld_prog))
 7416 2d08 C501      		movw r24,r10
 7417 2d0a 41E0      		ldi r20,lo8(1)
 7418 2d0c 50E0      		ldi r21,hi8(1)
 7419               	.LVL551:
 7420 2d0e 2E89      		ldd r18,Y+22
 7421 2d10 3F89      		ldd r19,Y+23
 7422 2d12 0E94 0000 		call tuple_process
 7423               	.LVL552:
 7424               	.LBE305:
 7425               	.LM567:
 7426 2d16 EF85      		ldd r30,Y+15
 7427 2d18 F889      		ldd r31,Y+16
 7428 2d1a 3196      		adiw r30,1
 7429 2d1c EF87      		std Y+15,r30
 7430 2d1e F88B      		std Y+16,r31
 7431               	.LVL553:
 7432 2d20 2D85      		ldd r18,Y+13
 7433 2d22 3E85      		ldd r19,Y+14
 7434 2d24 2E5F      		subi r18,lo8(-(2))
 7435 2d26 3F4F      		sbci r19,hi8(-(2))
 7436 2d28 2D87      		std Y+13,r18
 7437 2d2a 3E87      		std Y+14,r19
 7438               	.LVL554:
 7439               	.L396:
 7440 2d2c E091 0000 		lds r30,delta_sizes
 7441 2d30 F091 0000 		lds r31,(delta_sizes)+1
 7442 2d34 8985      		ldd r24,Y+9
 7443 2d36 9A85      		ldd r25,Y+10
 7444 2d38 E80F      		add r30,r24
 7445 2d3a F91F      		adc r31,r25
 7446 2d3c 8081      		ld r24,Z
 7447 2d3e 9181      		ldd r25,Z+1
 7448 2d40 AF85      		ldd r26,Y+15
 7449 2d42 B889      		ldd r27,Y+16
 7450 2d44 A817      		cp r26,r24
 7451 2d46 B907      		cpc r27,r25
 7452 2d48 04F4      		brge .+2
 7453 2d4a 00C0      		rjmp .L402
 7454               	.LM568:
 7455 2d4c C101      		movw r24,r2
 7456 2d4e 0E94 0000 		call free
 7457               	.LVL555:
 7458               	.L395:
 7459               	.LBE306:
 7460               	.LBE302:
 7461               	.LM569:
 7462 2d52 D301      		movw r26,r6
 7463 2d54 EC91      		ld r30,X
 7464 2d56 F0E0      		ldi r31,lo8(0)
 7465 2d58 E050      		subi r30,lo8(-(meld_prog))
 7466 2d5a F040      		sbci r31,hi8(-(meld_prog))
 7467 2d5c E181      		ldd r30,Z+1
 7468               	.LVL556:
 7469               	.L423:
 7470 2d5e F0E0      		ldi r31,lo8(0)
 7471 2d60 E050      		subi r30,lo8(-(meld_prog))
 7472 2d62 F040      		sbci r31,hi8(-(meld_prog))
