   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 8530 31f6 01F4      		brne .+2
 8531 31f8 00C0      		rjmp .L541
 8532               	.LM687:
 8533 31fa 2091 0000 		lds r18,oldTuples
 8534 31fe 3091 0000 		lds r19,(oldTuples)+1
 8535 3202 F901      		movw r30,r18
 8536 3204 E80D      		add r30,r8
 8537 3206 F91D      		adc r31,r9
 8538 3208 8081      		ld r24,Z
 8539 320a 9181      		ldd r25,Z+1
 8540 320c 0097      		sbiw r24,0
 8541 320e 01F0      		breq .L542
 8542               	.LM688:
 8543 3210 0E94 0000 		call free
 8544 3214 2091 0000 		lds r18,oldTuples
 8545 3218 3091 0000 		lds r19,(oldTuples)+1
 8546               	.L542:
 8547               	.LM689:
 8548 321c 820E      		add r8,r18
 8549 321e 931E      		adc r9,r19
 8550 3220 C601      		movw r24,r12
 8551 3222 602F      		mov r22,r16
 8552 3224 752D      		mov r23,r5
 8553 3226 0E94 0000 		call queue_dequeue_pos
 8554 322a F401      		movw r30,r8
 8555 322c 8083      		st Z,r24
 8556 322e 9183      		std Z+1,r25
 8557               	.LVL567:
 8558               	.L577:
 8559               	.LBE584:
 8560               	.LM690:
 8561 3230 C301      		movw r24,r6
 8562 3232 0E94 0000 		call free
 8563               	.LVL568:
 8564               	.L572:
 8565               	/* epilogue start */
 8566               	.LM691:
 8567 3236 6796      		adiw r28,23
 8568 3238 CDBF      		out __SP_L__,r28
 8569 323a DEBF      		out __SP_H__,r29
 8570 323c CF91      		pop r28
 8571 323e DF91      		pop r29
 8572 3240 1F91      		pop r17
 8573               	.LVL569:
 8574 3242 0F91      		pop r16
 8575               	.LVL570:
 8576 3244 FF90      		pop r15
 8577 3246 EF90      		pop r14
 8578 3248 DF90      		pop r13
 8579               	.LVL571:
 8580 324a CF90      		pop r12
 8581               	.LVL572:
 8582 324c BF90      		pop r11
 8583               	.LVL573:
 8584 324e AF90      		pop r10
 8585               	.LVL574:
 8586 3250 9F90      		pop r9
 8587               	.LVL575:
 8588 3252 8F90      		pop r8
 8589               	.LVL576:
 8590 3254 7F90      		pop r7
 8591 3256 6F90      		pop r6
 8592               	.LVL577:
 8593 3258 5F90      		pop r5
 8594               	.LVL578:
 8595 325a 4F90      		pop r4
 8596               	.LVL579:
 8597 325c 3F90      		pop r3
 8598               	.LVL580:
 8599 325e 2F90      		pop r2
 8600               	.LVL581:
 8601 3260 0895      		ret
 8602               	.LVL582:
 8603               	.L580:
 8604               	.LM692:
 8605 3262 21FF      		sbrs r18,1
 8606 3264 00C0      		rjmp .L526
 8607               	.LBB602:
 8608               	.LM693:
 8609 3266 8091 0000 		lds r24,persistent
 8610 326a 9091 0000 		lds r25,(persistent)+1
 8611               	.LM694:
 8612 326e 4501      		movw r8,r10
 8613 3270 880C      		lsl r8
 8614 3272 991C      		rol r9
 8615 3274 E091 0000 		lds r30,arguments
 8616 3278 F091 0000 		lds r31,(arguments)+1
 8617 327c E80D      		add r30,r8
 8618 327e F91D      		adc r31,r9
 8619 3280 4181      		ldd r20,Z+1
 8620               	.LM695:
 8621 3282 2989      		ldd r18,Y+17
 8622 3284 3A89      		ldd r19,Y+18
 8623 3286 37FD      		sbrc r19,7
 8624 3288 00C0      		rjmp .L527
 8625               	.LM696:
 8626 328a 8A0C      		add r8,r10
 8627 328c 9B1C      		adc r9,r11
 8628               	.LVL583:
 8629 328e 880C      		lsl r8
 8630 3290 991C      		rol r9
 8631 3292 880E      		add r8,r24
 8632 3294 991E      		adc r9,r25
 8633               	.LM697:
 8634 3296 A42E      		mov r10,r20
 8635               	.LVL584:
 8636 3298 BB24      		clr r11
 8637               	.LVL585:
 8638               	.LM698:
 8639 329a D401      		movw r26,r8
 8640 329c 1296      		adiw r26,2
 8641 329e CD90      		ld r12,X+
 8642 32a0 DC90      		ld r13,X
 8643 32a2 1397      		sbiw r26,2+1
 8644 32a4 1C14      		cp __zero_reg__,r12
 8645 32a6 1D04      		cpc __zero_reg__,r13
 8646 32a8 04F0      		brlt .+2
 8647 32aa 00C0      		rjmp .L582
 8648               	.LM699:
 8649 32ac F401      		movw r30,r8
 8650 32ae 4080      		ld r4,Z
 8651 32b0 5180      		ldd r5,Z+1
 8652 32b2 7201      		movw r14,r4
 8653 32b4 00E0      		ldi r16,lo8(0)
 8654 32b6 10E0      		ldi r17,hi8(0)
 8655               	.LVL586:
 8656 32b8 00C0      		rjmp .L531
 8657               	.L530:
 8658               	.LM700:
 8659 32ba 0F5F      		subi r16,lo8(-(1))
 8660 32bc 1F4F      		sbci r17,hi8(-(1))
 8661 32be EA0C      		add r14,r10
 8662 32c0 FB1C      		adc r15,r11
 8663 32c2 0C15      		cp r16,r12
 8664 32c4 1D05      		cpc r17,r13
 8665 32c6 04F0      		brlt .+2
 8666 32c8 00C0      		rjmp .L529
 8667               	.L531:
 8668               	.LBB603:
 8669               	.LM701:
 8670 32ca C701      		movw r24,r14
 8671 32cc B301      		movw r22,r6
 8672 32ce A501      		movw r20,r10
 8673 32d0 0E94 0000 		call memcmp
 8674 32d4 0097      		sbiw r24,0
 8675 32d6 01F4      		brne .L530
 8676 32d8 00C0      		rjmp .L577
 8677               	.LVL587:
 8678               	.L518:
 8679               	.LBE603:
 8680               	.LBE602:
 8681               	.LBB604:
 8682               	.LBB583:
 8683               	.LBB582:
 8684               	.LBB581:
 8685               	.LM702:
 8686 32da C701      		movw r24,r14
 8687 32dc 880F      		lsl r24
 8688 32de 991F      		rol r25
 8689               	.LVL588:
 8690 32e0 E091 0000 		lds r30,arguments
 8691 32e4 F091 0000 		lds r31,(arguments)+1
 8692 32e8 E80F      		add r30,r24
 8693 32ea F91F      		adc r31,r25
 8694 32ec 8181      		ldd r24,Z+1
 8695 32ee 90E0      		ldi r25,lo8(0)
 8696 32f0 0E94 0000 		call malloc
 8697 32f4 8C01      		movw r16,r24
 8698               	.LBB580:
 8699               	.LM703:
 8700 32f6 DC01      		movw r26,r24
 8701               	.LVL589:
 8702 32f8 EC92      		st X,r14
 8703               	.LBE580:
 8704               	.LBE581:
 8705               	.LM704:
 8706 32fa C501      		movw r24,r10
 8707 32fc AA27      		clr r26
 8708 32fe 97FD      		sbrc r25,7
 8709 3300 A095      		com r26
 8710 3302 BA2F      		mov r27,r26
 8711               	.LVL590:
 8712 3304 8D83      		std Y+5,r24
 8713 3306 9E83      		std Y+6,r25
 8714 3308 AF83      		std Y+7,r26
 8715 330a B887      		std Y+8,r27
 8716               	.LVL591:
 8717               	.LM705:
 8718 330c A091 0000 		lds r26,arguments
 8719 3310 B091 0000 		lds r27,(arguments)+1
 8720 3314 EE2D      		mov r30,r14
 8721 3316 F0E0      		ldi r31,lo8(0)
 8722 3318 EE0F      		lsl r30
 8723 331a FF1F      		rol r31
 8724               	.LVL592:
 8725 331c EA0F      		add r30,r26
 8726 331e FB1F      		adc r31,r27
 8727 3320 8081      		ld r24,Z
 8728 3322 A80F      		add r26,r24
 8729 3324 B11D      		adc r27,__zero_reg__
 8730 3326 1196      		adiw r26,1
 8731 3328 2C91      		ld r18,X
 8732 332a 1197      		sbiw r26,1
 8733 332c 30E0      		ldi r19,lo8(0)
 8734 332e 2F5F      		subi r18,lo8(-(1))
 8735 3330 3F4F      		sbci r19,hi8(-(1))
 8736 3332 200F      		add r18,r16
 8737 3334 311F      		adc r19,r17
 8738               	.LVL593:
 8739 3336 4C91      		ld r20,X
 8740 3338 FE01      		movw r30,r28
 8741 333a 3596      		adiw r30,5
 8742 333c C901      		movw r24,r18
 8743 333e BF01      		movw r22,r30
 8744 3340 50E0      		ldi r21,lo8(0)
 8745 3342 0E94 0000 		call memcpy
 8746               	.LM706:
 8747 3346 A091 0000 		lds r26,arguments
 8748 334a B091 0000 		lds r27,(arguments)+1
 8749 334e F801      		movw r30,r16
 8750 3350 8081      		ld r24,Z
 8751 3352 E82F      		mov r30,r24
 8752 3354 F0E0      		ldi r31,lo8(0)
 8753 3356 EE0F      		lsl r30
 8754 3358 FF1F      		rol r31
 8755 335a EA0F      		add r30,r26
 8756 335c FB1F      		adc r31,r27
 8757 335e 8081      		ld r24,Z
 8758 3360 A80F      		add r26,r24
 8759 3362 B11D      		adc r27,__zero_reg__
 8760 3364 1396      		adiw r26,3
 8761 3366 2C91      		ld r18,X
 8762 3368 1397      		sbiw r26,3
 8763 336a 30E0      		ldi r19,lo8(0)
 8764 336c 2F5F      		subi r18,lo8(-(1))
 8765 336e 3F4F      		sbci r19,hi8(-(1))
 8766 3370 200F      		add r18,r16
 8767 3372 311F      		adc r19,r17
 8768 3374 1296      		adiw r26,2
 8769 3376 4C91      		ld r20,X
 8770 3378 C901      		movw r24,r18
 8771 337a BE01      		movw r22,r28
 8772 337c 6F5F      		subi r22,lo8(-(1))
 8773 337e 7F4F      		sbci r23,hi8(-(1))
 8774 3380 50E0      		ldi r21,lo8(0)
 8775 3382 0E94 0000 		call memcpy
 8776               	.LBE582:
 8777               	.LBE583:
 8778               	.LM707:
 8779 3386 C801      		movw r24,r16
 8780 3388 61E0      		ldi r22,lo8(1)
 8781 338a 70E0      		ldi r23,hi8(1)
 8782 338c 0E94 0000 		call enqueueNewTuple
 8783 3390 D601      		movw r26,r12
 8784 3392 1296      		adiw r26,2
 8785 3394 8C91      		ld r24,X
 8786 3396 282F      		mov r18,r24
 8787 3398 00C0      		rjmp .L521
 8788               	.LVL594:
 8789               	.L536:
 8790               	.LBE604:
 8791               	.LM708:
 8792 339a F601      		movw r30,r12
 8793 339c 3380      		ldd r3,Z+3
 8794               	.LVL595:
 8795               	.LM709:
 8796 339e 9501      		movw r18,r10
 8797 33a0 220F      		lsl r18
 8798 33a2 331F      		rol r19
 8799 33a4 220F      		lsl r18
 8800 33a6 331F      		rol r19
 8801               	.LVL596:
 8802 33a8 2B87      		std Y+11,r18
 8803 33aa 3C87      		std Y+12,r19
 8804 33ac 4090 0000 		lds r4,tuples
 8805 33b0 5090 0000 		lds r5,(tuples)+1
 8806               	.LVL597:
 8807 33b4 420E      		add r4,r18
 8808 33b6 531E      		adc r5,r19
 8809 33b8 D201      		movw r26,r4
 8810 33ba ED90      		ld r14,X+
 8811 33bc FC90      		ld r15,X
 8812               	.LM710:
 8813 33be E114      		cp r14,__zero_reg__
 8814 33c0 F104      		cpc r15,__zero_reg__
 8815 33c2 01F4      		brne .+2
 8816 33c4 00C0      		rjmp .L559
 8817               	.LM711:
 8818 33c6 B32D      		mov r27,r3
 8819 33c8 BF70      		andi r27,lo8(15)
 8820 33ca BF87      		std Y+15,r27
 8821               	.LVL598:
 8822               	.LM712:
 8823 33cc 4D8A      		std Y+21,r4
 8824 33ce 252C      		mov r2,r5
 8825               	.LVL599:
 8826 33d0 4501      		movw r8,r10
 8827 33d2 880C      		lsl r8
 8828 33d4 991C      		rol r9
 8829 33d6 8B2F      		mov r24,r27
 8830 33d8 90E0      		ldi r25,lo8(0)
 8831               	.LBB605:
 8832               	.LM713:
 8833 33da E091 0000 		lds r30,arguments
 8834 33de F091 0000 		lds r31,(arguments)+1
 8835 33e2 8E0E      		add r8,r30
 8836 33e4 9F1E      		adc r9,r31
 8837 33e6 D401      		movw r26,r8
 8838 33e8 2C91      		ld r18,X
 8839 33ea 880F      		lsl r24
 8840 33ec 991F      		rol r25
 8841 33ee E80F      		add r30,r24
 8842 33f0 F91F      		adc r31,r25
 8843 33f2 E20F      		add r30,r18
 8844 33f4 F11D      		adc r31,__zero_reg__
 8845 33f6 8181      		ldd r24,Z+1
 8846 33f8 082F      		mov r16,r24
 8847               	.LVL600:
 8848 33fa 10E0      		ldi r17,lo8(0)
 8849               	.LVL601:
 8850 33fc 0F5F      		subi r16,lo8(-(1))
 8851 33fe 1F4F      		sbci r17,hi8(-(1))
 8852               	.LVL602:
 8853 3400 00C0      		rjmp .L569
 8854               	.LVL603:
 8855               	.L560:
 8856               	.LM714:
 8857 3402 D701      		movw r26,r14
 8858 3404 8D91      		ld r24,X+
 8859 3406 9C91      		ld r25,X
 8860               	.LBE605:
 8861               	.LM715:
 8862 3408 0097      		sbiw r24,0
 8863 340a 01F4      		brne .+2
 8864 340c 00C0      		rjmp .L559
 8865               	.LM716:
 8866 340e ED8A      		std Y+21,r14
 8867 3410 2F2C      		mov r2,r15
 8868 3412 7C01      		movw r14,r24
 8869               	.LVL604:
 8870               	.L569:
 8871               	.LBB607:
 8872               	.LM717:
 8873 3414 F701      		movw r30,r14
 8874 3416 8481      		ldd r24,Z+4
 8875 3418 9581      		ldd r25,Z+5
 8876 341a B301      		movw r22,r6
 8877 341c A801      		movw r20,r16
 8878 341e 0E94 0000 		call memcmp
 8879 3422 0097      		sbiw r24,0
 8880 3424 01F4      		brne .L560
 8881               	.LM718:
 8882 3426 D701      		movw r26,r14
 8883 3428 1296      		adiw r26,2
 8884 342a AD90      		ld r10,X+
 8885 342c BC90      		ld r11,X
 8886 342e 1397      		sbiw r26,2+1
 8887               	.LVL605:
 8888               	.LM719:
 8889 3430 3694      		lsr r3
 8890 3432 3694      		lsr r3
 8891 3434 3694      		lsr r3
 8892 3436 3694      		lsr r3
 8893 3438 388A      		std Y+16,r3
 8894 343a B32D      		mov r27,r3
 8895 343c B130      		cpi r27,lo8(1)
 8896 343e 01F4      		brne .+2
 8897 3440 00C0      		rjmp .L583
 8898               	.L561:
 8899               	.LM720:
 8900 3442 F501      		movw r30,r10
 8901 3444 0081      		ld r16,Z
 8902 3446 1181      		ldd r17,Z+1
 8903               	.LVL606:
 8904               	.LM721:
 8905 3448 0115      		cp r16,__zero_reg__
 8906 344a 1105      		cpc r17,__zero_reg__
 8907 344c 01F4      		brne .+2
 8908 344e 00C0      		rjmp .L563
 8909               	.LM722:
 8910 3450 3A2C      		mov r3,r10
 8911               	.LVL607:
 8912 3452 CB2C      		mov r12,r11
 8913               	.LVL608:
 8914               	.LM723:
 8915 3454 D401      		movw r26,r8
 8916 3456 1196      		adiw r26,1
 8917 3458 DC90      		ld r13,X
 8918 345a 00C0      		rjmp .L568
 8919               	.L564:
 8920               	.LM724:
 8921 345c F801      		movw r30,r16
 8922 345e 8081      		ld r24,Z
 8923 3460 9181      		ldd r25,Z+1
 8924               	.LM725:
 8925 3462 0097      		sbiw r24,0
 8926 3464 01F4      		brne .+2
 8927 3466 00C0      		rjmp .L563
 8928               	.LM726:
 8929 3468 302E      		mov r3,r16
 8930 346a C12E      		mov r12,r17
 8931               	.LVL609:
 8932 346c 8C01      		movw r16,r24
 8933               	.LVL610:
 8934               	.L568:
 8935               	.LM727:
 8936 346e F801      		movw r30,r16
 8937 3470 8481      		ldd r24,Z+4
 8938 3472 9581      		ldd r25,Z+5
 8939 3474 B301      		movw r22,r6
 8940 3476 4D2D      		mov r20,r13
 8941 3478 50E0      		ldi r21,lo8(0)
 8942 347a 0E94 0000 		call memcmp
 8943 347e 0097      		sbiw r24,0
 8944 3480 01F4      		brne .L564
 8945               	.LM728:
 8946 3482 D801      		movw r26,r16
 8947 3484 1296      		adiw r26,2
 8948 3486 8D91      		ld r24,X+
 8949 3488 9C91      		ld r25,X
 8950 348a 1397      		sbiw r26,2+1
 8951 348c E989      		ldd r30,Y+17
 8952 348e FA89      		ldd r31,Y+18
 8953 3490 8E0F      		add r24,r30
 8954 3492 9F1F      		adc r25,r31
 8955 3494 1296      		adiw r26,2
 8956 3496 8D93      		st X+,r24
 8957 3498 9C93      		st X,r25
 8958 349a 1397      		sbiw r26,2+1
 8959               	.LM729:
 8960 349c 1816      		cp __zero_reg__,r24
 8961 349e 1906      		cpc __zero_reg__,r25
 8962 34a0 04F0      		brlt .+2
 8963 34a2 00C0      		rjmp .L584
 8964               	.L565:
 8965               	.LM730:
 8966 34a4 C701      		movw r24,r14
 8967 34a6 6B89      		ldd r22,Y+19
 8968 34a8 7C89      		ldd r23,Y+20
 8969 34aa 40E0      		ldi r20,lo8(0)
 8970 34ac 0E94 0000 		call aggregate_recalc
 8971 34b0 00C0      		rjmp .L577
 8972               	.LVL611:
 8973               	.L579:
 8974               	.LBE607:
 8975               	.LM731:
 8976 34b2 F601      		movw r30,r12
 8977 34b4 6081      		ld r22,Z
 8978 34b6 7181      		ldd r23,Z+1
 8979 34b8 6050      		subi r22,lo8(-(meld_prog))
 8980 34ba 7040      		sbci r23,hi8(-(meld_prog))
 8981 34bc C301      		movw r24,r6
 8982 34be 4989      		ldd r20,Y+17
 8983 34c0 5A89      		ldd r21,Y+18
 8984 34c2 2B89      		ldd r18,Y+19
 8985 34c4 3C89      		ldd r19,Y+20
 8986 34c6 0E94 0000 		call tuple_process
 8987               	.LM732:
 8988 34ca C301      		movw r24,r6
 8989 34cc 0E94 0000 		call free
 8990 34d0 00C0      		rjmp .L572
 8991               	.LVL612:
 8992               	.L537:
 8993               	.LBB608:
 8994               	.LM733:
 8995 34d2 E989      		ldd r30,Y+17
 8996 34d4 FA89      		ldd r31,Y+18
 8997 34d6 1E16      		cp __zero_reg__,r30
 8998 34d8 1F06      		cpc __zero_reg__,r31
 8999 34da 04F0      		brlt .+2
 9000 34dc 00C0      		rjmp .L577
 9001               	.LBB594:
 9002               	.LM734:
 9003 34de 86E0      		ldi r24,lo8(6)
 9004 34e0 90E0      		ldi r25,hi8(6)
 9005 34e2 0E94 0000 		call malloc
 9006               	.LBB595:
 9007 34e6 DC01      		movw r26,r24
 9008               	.LM735:
 9009 34e8 1496      		adiw r26,4
 9010 34ea 6D92      		st X+,r6
 9011 34ec 7C92      		st X,r7
 9012 34ee 1597      		sbiw r26,4+1
 9013               	.LVL613:
 9014               	.LM736:
 9015 34f0 F989      		ldd r31,Y+17
 9016 34f2 1296      		adiw r26,2
 9017 34f4 FC93      		st X,r31
 9018 34f6 1297      		sbiw r26,2
 9019 34f8 2A89      		ldd r18,Y+18
 9020               	.LVL614:
 9021 34fa 1396      		adiw r26,3
 9022 34fc 2C93      		st X,r18
 9023 34fe 1397      		sbiw r26,3
 9024               	.LM737:
 9025 3500 1D92      		st X+,__zero_reg__
 9026 3502 1C92      		st X,__zero_reg__
 9027 3504 1197      		sbiw r26,1
 9028               	.LBB596:
 9029               	.LBB597:
 9030               	.LM738:
 9031 3506 F601      		movw r30,r12
 9032 3508 8081      		ld r24,Z
 9033 350a 9181      		ldd r25,Z+1
 9034 350c 892B      		or r24,r25
 9035 350e 01F4      		brne .+2
 9036 3510 00C0      		rjmp .L585
 9037               	.LVL615:
 9038               	.LM739:
 9039 3512 F601      		movw r30,r12
 9040 3514 8281      		ldd r24,Z+2
 9041 3516 9381      		ldd r25,Z+3
 9042 3518 FC01      		movw r30,r24
 9043 351a A083      		st Z,r26
 9044 351c B183      		std Z+1,r27
 9045               	.LM740:
 9046 351e F601      		movw r30,r12
 9047 3520 A283      		std Z+2,r26
 9048 3522 B383      		std Z+3,r27
 9049               	.L546:
 9050               	.LBE597:
 9051               	.LBE596:
 9052               	.LBE595:
 9053               	.LBE594:
 9054               	.LM741:
 9055 3524 AE89      		ldd r26,Y+22
 9056 3526 BF89      		ldd r27,Y+23
 9057               	.LVL616:
 9058 3528 EC91      		ld r30,X
 9059 352a F0E0      		ldi r31,lo8(0)
 9060 352c E050      		subi r30,lo8(-(meld_prog))
 9061 352e F040      		sbci r31,hi8(-(meld_prog))
 9062 3530 8281      		ldd r24,Z+2
 9063 3532 82FF      		sbrs r24,2
 9064 3534 00C0      		rjmp .L548
 9065 3536 F501      		movw r30,r10
 9066 3538 EE0F      		lsl r30
 9067 353a FF1F      		rol r31
 9068               	.LVL617:
 9069 353c E987      		std Y+9,r30
 9070 353e FA87      		std Y+10,r31
 9071 3540 E091 0000 		lds r30,delta_sizes
 9072 3544 F091 0000 		lds r31,(delta_sizes)+1
 9073 3548 2985      		ldd r18,Y+9
 9074 354a 3A85      		ldd r19,Y+10
 9075 354c E20F      		add r30,r18
 9076 354e F31F      		adc r31,r19
 9077 3550 0190      		ld __tmp_reg__,Z+
 9078 3552 F081      		ld r31,Z
 9079 3554 E02D      		mov r30,__tmp_reg__
 9080 3556 3097      		sbiw r30,0
 9081 3558 01F4      		brne .+2
 9082 355a 00C0      		rjmp .L548
 9083               	.LBB586:
 9084               	.LBB588:
 9085               	.LM742:
 9086 355c A091 0000 		lds r26,oldTuples
 9087 3560 B091 0000 		lds r27,(oldTuples)+1
 9088 3564 A20F      		add r26,r18
 9089 3566 B31F      		adc r27,r19
 9090 3568 4D90      		ld r4,X+
 9091 356a 5C90      		ld r5,X
 9092 356c 1197      		sbiw r26,1
 9093               	.LVL618:
 9094               	.LM743:
 9095 356e 4114      		cp r4,__zero_reg__
 9096 3570 5104      		cpc r5,__zero_reg__
 9097 3572 01F4      		brne .+2
 9098 3574 00C0      		rjmp .L548
 9099               	.LM744:
 9100 3576 1D92      		st X+,__zero_reg__
